"site","plot","year","UTMx","UTMy","sekhabtype","terhabtype","pHjord","pHvand","Cijord","Nijord","CNratio","Fosfortal","NitratN","Nilyngfamilien","Pilyngfamilien","NPilyngfamilien","Nigraminoids","Pigraminoids","NPigraminoids","Nitoervemos","Pitoervemos","NPitoervemos","Niandetmos","Piandetmos","NPiandetmos","morlag","vegetationshoejde","vedplanterover1m5md","vedplanterunder1m5md","dvaergbuske5md","vandflade5md","lyngensbladbille5md","enebær5md","gråris5md","havtorn5md","hoeljer5md","hvasavneknippe5md","klokkelyng5md","vadegræs5md","graesningbin","hoesletbin","indikatorarter","antalarter","antalstjernearter","antaltostjernearter","antalenaarigearter","meanscore","andelstjerne","andeltostjerne","Ndep","nedbør","jordtype","slope","aspect","pEL","pEF","pER","pEN","pGC","pGS","pGR","pAnnualsGrime","pchmax","pslamean","psmmean","pEEL","pEEF","pEER","pEEN","pEES","pLDMC","pLM","pLS","pnaeringsratio","pEnaeringsratio","fEL","fEF","fER","fEN","fGC","fGS","fGR","fAnnualsGrime","fchmax","fslamean","fsmmean","fEEL","fEEF","fEER","fEEN","fEES","fLDMC","fLM","fLS","fnaeringsratio","fEnaeringsratio"
185,495102,2014,"690434","6201459","6230","{6230}","4.4","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","6.25","0.","0.06366182836771073","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","4","26","13","2","5","3.5","0.5","0.07692307692307693","9.5494","731.3","4","3.88459","220.219818","7.2592592592592595","3.3","3.4347826086956523","3.074074074074074","2.3","3.7","6.","0.","0.31434782608695655","30.60473484848486","0.3009210843975156","6.966666666666667","4.7","4.8","3.466666666666667","0.03333333333333333","216.27204347826088","14.721938588760857","398.82500000000016","0.8949835911861228","0.7222222222222222","7.318181818181818","3.736842105263158","3.8823529411764706","2.6","2.5","5.909090909090909","3.590909090909091","0.038461538461538464","0.543409090909091","22.376078431372544","28.82776425959497","7.375","4.208333333333333","5.375","3.2083333333333335","0.20833333333333334","228.80420075757576","31.24810948203081","650.1020125","0.6696969696969697","0.5968992248062015"
185,495106,2014,"690464","6201449","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","0.","0.6366182836771072","5.729564553093964","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","7","43","23","3","6","3.372093","0.5348837209302325","0.06976744186046512","9.5494","731.3","4","15.450256","158.758057","7.485714285714286","3.5","4.466666666666667","3.1142857142857143","2.806451612903226","3.870967741935484","5.32258064516129","0.","0.500806451612903","23.09177419354839","0.36105104454877096","7.2105263157894735","4.2894736842105265","5.368421052631579","3.9210526315789473","0.21052631578947367","245.69054838709678","12.219205984756451","257.7702365591399","0.697228144989339","0.7303921568627451","7.358974358974359","3.78125","4.2","3.111111111111111","2.891891891891892","5.648648648648648","3.4594594594594597","0.023255813953488372","0.6495208333333333","22.024040404040402","12.417638157647977","7.275","4.325","5.575","3.375","0.175","235.2804465811966","47.216380226257634","923.0297972972971","0.7407407407407407","0.6053811659192825"
185,495111,2014,"690404","6201439","6230","{6230}","6.1","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","0.","0.012732365673542143","44.5632798573975","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","5","24","18","2","2","4.041666","0.75","0.08333333333333333","9.5494","731.3","4","9.442859","266.740204","7.526315789473684","4.5","2.8095238095238093","1.9473684210526316","3.8636363636363638","6.318181818181818","1.8181818181818181","0.","0.6699999999999998","18.931984126984133","0.3584492181103898","7.045454545454546","5.2272727272727275","3.6818181818181817","2.727272727272727","0.22727272727272727","271.57795454545453","20.239931322085692","283.29019047619033","0.6931311329170383","0.7407407407407407","7.285714285714286","3.4705882352941178","2.9473684210526314","2.0952380952380953","2.142857142857143","7.428571428571429","2.4285714285714284","0.","0.39166666666666666","20.49074074074074","0.5810785427894533","7.2727272727272725","4.2272727272727275","4.2727272727272725","2.409090909090909","0.18181818181818182","252.01059420289857","24.164214905164272","475.24053174603165","0.7108843537414966","0.5638297872340425"
185,495113,2014,"690364","6201429","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","0.","1.2732365673542143","0.025464731347084286","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","5","35","13","2","5","3.257142","0.37142857142857144","0.05714285714285714","9.5494","731.3","4","25.407503","186.701569","7.090909090909091","4.6","4.055555555555555","3.4545454545454546","3.32","4.28","4.4","0.","0.4567424242424243","25.11308333333335","0.6037043037023315","6.96","4.76","4.96","3.76","0.24","250.41534090909093","16.978283915440464","416.62348484848485","0.8518057285180572","0.7580645161290323","7.2","3.9523809523809526","3.9565217391304346","3.0357142857142856","3.3548387096774195","5.774193548387097","2.870967741935484","0.05714285714285714","1.0584946236559145","21.612185897435896","28.079476933443885","7.125","4.84375","5.09375","3.5","0.21875","254.32334216589862","40.77716327438716","778.8905666666666","0.7672684458398744","0.6871165644171779"
185,536109,2014,"690414","6201419","6230","{6230}","4.4","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","2.5464731347084286","1.2732365673542143","16.552075375604787","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","6","28","16","3","0","3.964285","0.5714285714285714","0.10714285714285714","9.5494","731.3","4","19.920107","301.811676","6.681818181818182","5.","3.625","3.4545454545454546","3.36","6.","2.64","0.","0.3393999999999998","23.55111111111111","0.295470839209264","6.44","4.92","3.92","3.68","0.24","272.9189","13.600719718127323","316.48054666666667","0.9529780564263323","0.9387755102040817","7.041666666666667","4.111111111111111","3.764705882352941","2.9130434782608696","3.0416666666666665","6.916666666666667","2.0416666666666665","0.","2.384294871794872","19.573472222222218","155.22016020914683","6.92","4.88","4.92","3.28","0.16","260.71527014652014","53.438544747892","988.8135799999999","0.7737771739130435","0.6666666666666666"
185,536117,2014,"690444","6201469","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","0.","0.3183091418385536","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","4","27","16","1","3","3.592592","0.5925925925925926","0.037037037037037035","9.5494","731.3","4","12.935775","199.000076","7.409090909090909","2.8666666666666667","3.4642857142857144","2.6818181818181817","3.608695652173913","4.6521739130434785","3.739130434782609","0.","0.34321428571428564","22.364871794871814","0.477052314142857","7.464285714285714","3.8214285714285716","4.142857142857143","2.607142857142857","0.25","295.15142857142854","25.4017290334351","565.9725378787876","0.7741330834114339","0.6293103448275862","7.1923076923076925","3.5238095238095237","4.095238095238095","3.1153846153846154","3.25","5.75","3.","0.","2.6475666666666653","23.06791666666667","29.813411533588063","7.115384615384615","4.1923076923076925","5.3076923076923075","3.423076923076923","0.11538461538461539","231.6698055555556","28.54355501057347","675.4909621212119","0.7607334525939177","0.644927536231884"
195,495465,2014,"722958","6189424","6230","{6230}","4.3","mv","mv","mv","mv","mv","mv","mv","mv","mv","2.3","0.21","10.95238095238095","mv","mv","mv","mv","mv","mv","mv","20.","0.","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","1","16","2","0","0","2.5","0.125","0.","12.064900000000002","682.7","6","3.506222","39.176311","6.8","5.782608695652174","5.166666666666667","4.8","4.470588235294118","3.764705882352941","3.764705882352941","0.","0.6424509803921566","22.835049019607816","0.7325898173028076","7.117647058823529","5.235294117647059","5.5","4.794117647058823","0.8235294117647058","268.95838235294116","30.965956792573532","668.201299019608","0.9290322580645162","0.8716577540106952","7.","5.416666666666667","5.333333333333333","5.","4.133333333333334","3.533333333333333","4.333333333333333","0.","0.4936666666666667","24.797255555555555","0.7689288715883474","6.933333333333334","5.4","5.666666666666667","4.866666666666666","0.26666666666666666","219.68931111111112","107.17024576541127","2845.3256342592595","0.9375","0.8588235294117647"
195,495472,2014,"722538","6189114","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","7.5","0.","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","3","18","9","0","1","3.333333","0.5","0.","12.064900000000002","682.7","6","5.583752","269.974274","7.421052631578948","3.611111111111111","2.763157894736842","2.236842105263158","1.7894736842105263","8.263157894736842","1.9473684210526316","0.","0.24394736842105266","21.00936781609194","0.34184511277192997","6.526315789473684","5.421052631578948","3.5789473684210527","2.763157894736842","0.","267.4891184210527","5.61449943528992","167.8243508771931","0.8095238095238095","0.7720588235294118","7.","4.875","3.3076923076923075","3.411764705882353","3.6666666666666665","5.333333333333333","3.","0.","0.44235294117647067","24.978222222222218","1.2035389775913163","6.944444444444445","5.388888888888889","4.888888888888889","3.6666666666666665","0.1111111111111111","240.61438235294116","52.07235750142746","673.3877598039217","1.0314637482900137","0.75"
195,495476,2014,"723308","6189214","6200","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","23.75","0.","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","1","14","2","0","0","2.642857","0.14285714285714285","0.","12.064900000000002","682.7","6","3.240717","316.127106","6.851851851851852","5.833333333333333","4.888888888888889","4.592592592592593","4.82051282051282","3.58974358974359","3.58974358974359","0.","0.623076923076923","23.113589743589724","0.7762200244285717","6.923076923076923","5.410256410256411","5.435897435897436","4.82051282051282","0.6153846153846154","273.4121153846154","30.502218869288452","704.2948717948719","0.9393939393939394","0.8867924528301887","7.","5.222222222222222","5.","4.666666666666667","4.","4.","4.","0.","0.5019166666666667","25.92793055555555","0.6984245220091448","7.","5.333333333333333","5.666666666666667","4.416666666666667","0.3333333333333333","221.0495138888889","32.21361661690402","666.2250134408602","0.9333333333333333","0.7794117647058824"
195,495477,2014,"723798","6188174","6230","{6230}","3.9","mv","mv","mv","mv","mv","mv","mv","mv","mv","1.1","0.14","7.857142857142858","mv","mv","mv","mv","mv","mv","0.","22.5","0.","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","4","21","12","2","0","3.714285","0.5714285714285714","0.09523809523809523","12.064900000000002","682.7","5","3.007912","83.85421","7.","5.944444444444445","4.909090909090909","3.7142857142857144","3.675675675675676","4.8108108108108105","3.5135135135135136","0.","0.5729729729729728","23.988611111111098","0.5215409652509652","6.972972972972973","5.","5.","4.297297297297297","0.8648648648648649","261.5552027027027","17.378829601693244","362.84200450450464","0.7566137566137566","0.8594594594594595","6.842105263157895","5.333333333333333","4.615384615384615","3.611111111111111","3.2","6.05","2.75","0.","0.4658730158730159","26.16438596491228","0.6476827674193413","6.95","5.4","5.2","3.75","0.1","251.39321428571435","25.305631253645238","590.1520624999999","0.7824074074074074","0.7211538461538461"
195,495494,2014,"722438","6189314","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","7.5","0.","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","5","27","12","1","0","3.37037","0.4444444444444444","0.037037037037037035","12.064900000000002","682.7","6","4.87599","326.051758","6.666666666666667","3.4","2.2857142857142856","2.4761904761904763","2.142857142857143","8.714285714285714","1.1428571428571428","0.","0.17317460317460306","20.386833333333307","0.3802856009126984","6.380952380952381","5.0476190476190474","2.9047619047619047","2.857142857142857","0.","277.44121428571424","4.356552325054762","81.39268253968261","1.0833333333333333","0.9836065573770492","7.25","5.1","4.117647058823529","3.739130434782609","3.6538461538461537","5.384615384615385","2.9615384615384617","0.","0.5010897435897436","24.559653333333326","1.7736022132833722","6.962962962962963","5.333333333333333","5.148148148148148","3.888888888888889","0.2222222222222222","242.36225","45.99473338627957","692.7853716666666","0.9080745341614906","0.7553956834532374"
195,495497,2014,"722608","6189464","6230","{6230}","3.7","mv","mv","mv","mv","mv","mv","mv","mv","mv","2.6","0.21","12.380952380952381","mv","mv","mv","mv","mv","mv","mv","5.","0.","0.","0.012732365673542143","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","7","27","17","2","1","3.777777","0.6296296296296297","0.07407407407407407","12.064900000000002","682.7","6","5.375763","253.944962","7.361111111111111","3.44","2.6153846153846154","1.8611111111111112","1.564102564102564","8.256410256410257","2.1794871794871793","0.","0.19470085470085483","21.00188888888888","0.5069734624588864","6.897435897435898","5.564102564102564","3.4358974358974357","2.3846153846153846","0.","282.4776153846154","7.307089156883341","179.0219745370371","0.7116013071895425","0.6940298507462687","7.125","4.388888888888889","3.65","3.28","2.8461538461538463","6.653846153846154","2.5","0.","0.3953205128205128","24.43627536231884","1.0214190309242797","6.888888888888889","5.185185185185185","4.703703703703703","3.259259259259259","0.1111111111111111","250.06305769230772","22.931925598972665","504.52352666666667","0.8986301369863013","0.6929133858267716"
195,495498,2014,"723598","6189584","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","10.","0.","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","2","17","3","0","1","2.647058","0.17647058823529413","0.","12.064900000000002","682.7","6","7.532382","46.818104","7.185185185185185","5.5625","4.6923076923076925","4.7407407407407405","3.96875","3.6875","4.34375","0.","0.5030729166666666","27.048916666666678","0.5776064732209821","6.71875","5.1875","5.","4.65625","0.375","251.2629947916667","16.619972716375003","440.2102083333335","1.010321797207043","0.93125","6.785714285714286","5.454545454545454","5.222222222222222","4.384615384615385","4.133333333333334","4.133333333333334","3.7333333333333334","0.","0.5303333333333334","26.685644444444442","0.6586049139017601","7.","5.266666666666667","5.533333333333333","4.333333333333333","0.2","228.09671111111115","30.554596832666824","724.9774861111111","0.839607201309329","0.7831325301204819"
195,495505,2014,"722550","6189560","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","10.","0.","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","7","29","19","4","0","3.965517","0.6551724137931034","0.13793103448275862","12.064900000000002","682.7","6","4.908628","230.676041","7.157894736842105","5.","4.214285714285714","3.210526315789474","3.3448275862068964","4.896551724137931","3.7586206896551726","0.","0.4935632183908044","24.774396551724116","0.47351805494084925","6.9655172413793105","5.","4.689655172413793","4.0344827586206895","0.6896551724137931","245.62534482758622","15.174156527851727","321.28858620689675","0.7618198037466548","0.8602941176470589","6.962962962962963","4.238095238095238","4.285714285714286","3.4615384615384617","2.7777777777777777","6.666666666666667","2.5555555555555554","0.","0.39232142857142865","24.776275362318835","0.7822572502436628","7.068965517241379","4.689655172413793","5.103448275862069","3.413793103448276","0.10344827586206896","250.36230357142858","20.028538919755352","411.1991790123458","0.8076923076923077","0.668918918918919"
195,495521,2014,"724508","6189124","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","37.5","0.","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","4","28","11","1","1","3.178571","0.39285714285714285","0.03571428571428571","12.064900000000002","682.7","5","3.268672","183.521652","6.961538461538462","5.269230769230769","5.191489361702128","3.64","3.9375","4.3125","3.75","0.","0.5364583333333331","24.136249999999986","0.5287470695970696","6.979166666666667","4.9375","5.083333333333333","4.229166666666667","0.6666666666666666","262.84666666666664","24.53367454265276","589.7896825396826","0.7011475409836065","0.8319672131147541","7.08","5.05","4.933333333333334","4.190476190476191","3.4814814814814814","4.814814814814815","3.7037037037037037","0.06896551724137931","0.4789074074074074","25.987442307692298","1.398443851985885","7.","5.222222222222222","5.518518518518518","4.074074074074074","0.2222222222222222","226.57280555555553","26.070169908103022","683.3242497932176","0.8494208494208494","0.738255033557047"
